column_0_cat,column_1_int,column_2_float,column_3_int,column_4_float,column_5_float,column_6_int,column_7_cat,column_8_cat,column_9_date
William,5,94.65410638780189,0,32.65069518158508,5.757522275516836,3,crab,Lisbon,2020-02-01
Mary,2,33.589652910766254,3,2.4597657697623787,7.008246779636185,9,pig,Moscow,2020-03-21
William,4,3.5749512376087145,1,60.35466621231941,7.42611861465492,6,pig,Moscow,2020-12-03
Ahmed,8,65.33309502546359,7,45.06004906618326,98.1199434948671,6,crab,Lisbon,2020-07-05
Elizabeth,2,41.51084962882767,5,57.518723345797994,77.35667458221364,8,pig,Tokyo,2020-04-23
William,5,19.110622787232078,4,97.78043766235504,74.61376138169662,2,pig,Lisbon,2020-07-15
Ahmed,9,66.75080705461194,8,66.61358632823337,67.44894157058869,6,pig,Madrid,2020-03-28
Susan,9,43.51349500941475,8,24.40654622768904,33.31915454493583,4,turkey,Tokyo,2020-02-09
Elizabeth,2,10.459675503866539,5,52.64900311979361,14.33076905333448,4,fish,Lisbon,2020-03-22
Mary,5,91.1842023017686,0,57.94759631051433,72.57369271119646,4,turkey,Tokyo,2020-11-12
Elizabeth,0,6.623663691386383,8,8.098150587463183,54.96924848835941,7,deer,Madrid,2020-09-15
Mary,1,76.73950095995767,4,79.23008719287112,44.305065540099164,6,fish,Moscow,2020-01-31
Mary,8,85.69528945765042,4,19.20477334027355,37.754332122115486,0,deer,Lisbon,2020-08-23
Ahmed,0,88.66737945576148,8,67.60493217096226,5.387637118096511,7,deer,Moscow,2020-03-05
Mary,7,26.43055054887993,2,27.69293650761452,85.94107096278684,4,pig,Lisbon,2020-09-25
Ahmed,3,66.56450689537236,7,77.44114507346984,10.047119242402891,3,fish,Nairobi,2020-11-17
William,3,86.172399687067,6,70.10974783466791,4.548900627339436,5,turkey,Tokyo,2020-06-03
William,9,92.6674852073279,2,7.299193425955619,44.34393776789193,8,crab,Lisbon,2020-07-29
Ahmed,4,75.99736682112666,2,47.80364169294076,16.27898837467081,8,pig,Lisbon,2020-10-12
William,2,94.75366783481128,8,79.93647370661449,95.7225020879385,4,crab,Nairobi,2020-05-07
Elizabeth,4,85.85242615395582,6,92.70603919042222,44.5193315611899,8,deer,Lisbon,2020-12-05
William,9,13.30033791926527,6,30.8754369666448,45.52670762625066,7,deer,Madrid,2020-07-17
Elizabeth,7,7.876003066751435,7,66.30657961396913,12.217020488588282,4,turkey,Madrid,2020-11-19
Mary,9,18.648274534785124,0,85.63227946113825,92.6957569239104,5,pig,Lisbon,2020-06-23
Elizabeth,1,76.75739235370587,9,46.70144186922982,83.26962335771417,7,pig,Tokyo,2020-05-16
Mary,7,39.51348151055607,9,20.641845894034706,19.314063975084437,8,crab,Madrid,2020-10-12
Ahmed,4,77.04238686563652,6,34.1069724977378,41.95796486801334,3,pig,Tokyo,2020-07-07
William,0,93.91842178428399,6,73.42863177504579,66.51463715533752,3,crab,Lisbon,2020-04-26
Mary,9,21.454675628138176,7,11.426056986183742,78.95956165436372,7,pig,Madrid,2020-02-11
Ahmed,7,70.76747527072071,3,48.36686058819674,9.845655214447035,7,pig,Nairobi,2020-04-14
Susan,4,60.99567341825107,2,35.34511234163619,98.65503337792214,9,turkey,Lisbon,2020-08-22
William,2,76.85817885048671,9,35.099121912814965,49.11745762910576,9,pig,Nairobi,2020-10-29
William,7,53.49496968946356,9,98.34359905380452,6.030128463435558,0,turkey,Nairobi,2020-05-08
William,8,86.5683335475557,3,8.706605872461237,85.01661296361847,6,deer,Nairobi,2020-11-22
Ahmed,7,36.65845125063648,0,38.38118168816141,44.21162903432757,3,crab,Nairobi,2020-09-30
Elizabeth,0,17.15379001913433,0,90.6501008187455,61.34609040082394,0,pig,Nairobi,2020-05-06
William,9,94.71575407776265,3,9.958217234283829,49.87479119202278,7,deer,Tokyo,2020-01-31
Mary,1,50.56354567284078,3,94.76688621885106,69.77149748271565,9,fish,Moscow,2020-03-17
Elizabeth,5,37.365193790539905,9,3.7887741570328815,23.87423952508526,2,turkey,Madrid,2020-10-22
Susan,9,44.845491990466755,8,25.62656669210832,92.77895793673468,3,deer,Tokyo,2020-02-22
Elizabeth,1,85.1670883482092,9,50.67892836862381,1.2069762760235192,1,deer,Moscow,2020-03-03
Susan,7,34.98155311104011,5,94.85221128960251,26.609023009685174,8,pig,Nairobi,2020-05-23
Mary,0,46.24412531563878,6,75.9563716280792,85.52715689359445,2,deer,Madrid,2020-04-07
Susan,6,80.00150474893164,0,86.49032393926218,58.49528039325761,3,crab,Nairobi,2020-03-25
Ahmed,5,52.78278870087607,7,99.57585908364756,50.27475314447035,2,turkey,Tokyo,2020-08-14
Mary,9,72.36920920739132,5,89.5580440858887,56.15522575056714,7,crab,Nairobi,2020-07-08
Ahmed,4,60.958575656466984,9,5.0920824948108345,6.752207686055412,4,turkey,Moscow,2020-04-14
William,7,14.006392767937093,5,81.45223276524403,54.16753280971018,2,fish,Tokyo,2020-08-01
William,8,22.08332026993347,7,57.80805434338391,3.4395248711410975,2,turkey,Tokyo,2020-11-30
William,0,31.268090393571292,3,42.96109580516041,99.30487330261127,6,fish,Lisbon,2020-08-01
Elizabeth,7,33.956063701694674,7,12.692721445273403,83.82570809381058,7,turkey,Madrid,2020-08-15
Mary,9,93.80648941681233,0,68.56773185126592,51.31920065743994,4,fish,Moscow,2020-09-26
Ahmed,1,73.43776140200795,5,84.99703985439292,30.125108974760895,6,crab,Moscow,2020-08-23
Elizabeth,1,38.194027650173624,8,71.30655152231093,71.88283293753615,4,turkey,Moscow,2020-02-20
Ahmed,3,30.436991095958412,0,66.12617984491645,36.00590763963648,8,crab,Lisbon,2020-01-20
Susan,7,97.49190048216363,1,75.09623118915728,99.7074540406145,4,crab,Madrid,2020-06-27
Mary,6,89.91537688755574,8,31.135767363936896,54.26141934607555,3,turkey,Lisbon,2020-10-31
Ahmed,7,51.32597332024077,3,48.4563530674058,16.702979276112284,7,crab,Lisbon,2020-11-15
Ahmed,6,38.25932953481244,7,98.64211513354205,45.910197198570934,9,deer,Madrid,2020-05-13
Mary,2,13.009926625174328,1,61.03292735975351,16.57643661342845,7,deer,Moscow,2020-09-29
Ahmed,3,15.730018578664195,0,37.39010362851057,82.72064514775046,5,turkey,Lisbon,2020-10-20
Susan,2,21.04947186960311,8,58.43883324614955,62.021818214527514,6,fish,Moscow,2020-03-18
Elizabeth,6,0.5501674598473394,4,59.60830619737673,66.00579972283629,6,pig,Madrid,2020-06-09
William,7,3.2685137403080433,8,80.21500882894951,87.23120888697368,0,fish,Madrid,2020-03-02
Ahmed,5,96.80839530307816,2,43.81280644192095,26.733249211334474,4,deer,Lisbon,2020-05-23
Mary,0,77.96775258221085,7,52.447939531555875,72.19719442672631,1,turkey,Tokyo,2020-08-17
Elizabeth,4,92.44747244021096,6,86.08058210789557,26.634507455198452,8,deer,Moscow,2020-04-09
Mary,0,84.03675078098598,3,7.269990293532835,83.57588410587198,9,turkey,Nairobi,2020-04-29
Susan,1,57.89964368741168,9,64.21781577601206,45.22466214466271,9,fish,Tokyo,2020-11-11
Mary,5,66.10369874641601,2,46.64865040437532,81.51165198098808,9,deer,Lisbon,2020-06-03
Ahmed,5,2.192410720441773,0,33.21768617992939,69.62236273718351,6,pig,Tokyo,2020-11-27
Ahmed,6,19.10949710050176,4,28.61401027094277,98.9289221140254,5,pig,Tokyo,2020-11-28
William,4,82.90481876085757,0,16.019565428132754,90.79679848433516,1,turkey,Madrid,2020-12-27
Ahmed,5,45.670287539278185,5,30.837029448772725,86.53549152101834,5,pig,Moscow,2020-08-06
William,5,43.22031212275155,0,7.52355514662214,20.161496376544864,0,fish,Tokyo,2020-04-15
Mary,0,81.02607631092226,3,53.14188253926348,27.0254131853087,9,pig,Madrid,2020-11-28
Elizabeth,0,1.8299093842129133,1,61.34912741370064,18.004195854843353,8,pig,Nairobi,2020-12-21
William,5,95.05832482235303,7,25.193201123005537,56.58444345323769,9,turkey,Nairobi,2020-07-02
Susan,6,93.95718812153642,0,68.28970205253275,12.139500247102998,9,deer,Tokyo,2020-12-11
Ahmed,9,9.323256791274925,5,13.596762857633859,58.38557604325408,9,fish,Moscow,2020-03-09
Elizabeth,8,44.26775926746236,1,35.16572646205325,61.76062804722478,6,crab,Madrid,2020-11-26
Susan,3,16.016072111823043,9,71.20899277683279,63.943392398146415,1,turkey,Nairobi,2020-02-11
William,6,8.032217620020532,0,79.77128411041645,83.37745161800585,7,crab,Moscow,2020-04-08
William,6,90.55171043033477,7,13.701836920742638,32.99249697542999,1,fish,Madrid,2020-08-03
Mary,6,79.78151910186409,2,30.197184575680748,46.99024692501609,4,pig,Lisbon,2020-08-21
Ahmed,2,80.13492711742872,5,77.93849032200498,4.321751505495463,6,turkey,Tokyo,2020-03-16
Mary,3,68.51019838613053,5,0.06781478650712547,88.41067860478299,7,fish,Lisbon,2020-08-30
Mary,4,67.35730667865857,3,10.537866955683251,38.60210059395869,5,crab,Lisbon,2020-10-08
Susan,7,7.5556554043591735,1,98.03520456047814,75.39686926840626,7,turkey,Tokyo,2020-06-23
Elizabeth,5,67.21481056066101,7,67.74098163632532,4.990218636355593,3,crab,Lisbon,2020-12-07
Susan,4,55.32782021341925,0,34.854980063113125,32.02287774056808,5,crab,Moscow,2020-03-25
William,3,4.385949159799541,2,51.167264077964425,54.773884229766246,6,pig,Moscow,2020-02-14
Elizabeth,3,5.264683273177939,8,50.48299706054817,70.03490924806002,3,fish,Tokyo,2020-11-12
Susan,7,54.79508530785415,8,48.15942056806455,8.366649597475362,4,deer,Lisbon,2020-07-25
Mary,9,75.09732339186354,7,32.37608717609244,5.126717475479337,6,fish,Tokyo,2020-06-29
Ahmed,7,96.3941996197946,0,63.05851190095182,66.24881096786635,5,fish,Tokyo,2020-06-14
William,1,15.634547175987779,9,57.334333152509586,47.59159695217809,2,turkey,Madrid,2020-04-05
William,7,62.55364880410571,3,75.52532839783706,94.47793084398256,2,crab,Madrid,2020-08-03
William,3,7.450021380994054,7,47.31221814934518,4.678448060412177,3,fish,Madrid,2020-07-22
Elizabeth,9,61.21511421621676,7,98.20496516148228,75.65534658113626,1,deer,Madrid,2020-11-12
William,1,33.40806830814992,3,2.590555999902844,81.7190613965433,5,turkey,Tokyo,2020-10-15
Mary,9,88.31066508769348,6,81.918579117715,69.26063068978809,3,crab,Lisbon,2020-09-01
Elizabeth,9,1.2950685433566589,8,56.361851303070274,33.0344049203393,9,fish,Moscow,2020-07-27
Mary,1,77.24040120310465,2,64.83522085749509,36.77725782776686,8,fish,Madrid,2020-04-18
Mary,9,78.68396248836301,1,59.16722507404396,92.80066234563618,5,deer,Madrid,2020-03-20
Mary,3,13.081774596797668,0,18.160592351813754,11.10297502049653,2,pig,Moscow,2020-09-11
Elizabeth,3,57.89687730694714,0,80.49722288852824,81.19640063592736,6,turkey,Tokyo,2020-10-25
Ahmed,4,15.59398024653581,2,9.361540350800258,25.127427165732563,9,fish,Moscow,2020-12-27
Susan,7,69.24620504630877,3,85.77004284032314,51.950308769735244,4,crab,Madrid,2020-08-26
William,1,48.74383151428151,5,83.80598137412416,63.1533907083517,9,deer,Moscow,2020-03-20
William,5,67.65545446900532,2,70.56188297024238,86.76080152686791,3,turkey,Lisbon,2020-08-06
Ahmed,4,59.046418200310455,7,18.834263977667266,72.92875026657089,7,deer,Moscow,2020-08-10
Susan,7,19.315847985623602,4,1.5235917779025332,57.72799356898041,6,turkey,Lisbon,2020-12-09
William,2,76.25628234481935,5,18.027822838463713,10.893629892118263,3,turkey,Nairobi,2020-08-10
Susan,0,60.74651312727305,2,27.892554874020846,71.62753177781967,3,fish,Tokyo,2020-01-18
Elizabeth,6,70.78989898003279,5,78.6490913226569,54.64445358399676,3,pig,Lisbon,2020-04-26
Susan,2,79.68812252810584,9,35.53373978764881,91.78679451014114,0,deer,Tokyo,2020-04-17
Susan,9,25.95732884224572,8,11.38133476687998,69.85986728206632,5,pig,Tokyo,2020-05-24
Susan,0,3.7058693865752557,3,68.19731549569539,44.98990042451951,7,fish,Nairobi,2020-06-14
Susan,4,62.66771563354189,6,38.480715798366205,18.025962306634156,9,crab,Nairobi,2020-10-23
William,8,51.55270812852382,9,91.85627771740239,67.62883886397164,0,deer,Madrid,2020-05-15
William,6,49.44121728965784,8,3.3296503819616685,1.137816870445918,2,fish,Lisbon,2020-12-10
Ahmed,2,57.16225267305284,6,82.8742194241318,6.687992086790572,0,deer,Madrid,2020-01-15
Susan,1,88.00332585287907,2,83.48128191305729,76.06399747203993,0,turkey,Madrid,2020-08-16
William,4,43.97749579442706,7,22.96099751883839,76.68818687831823,9,turkey,Moscow,2020-11-02
Elizabeth,5,79.12957042388405,8,97.80018414628962,27.996183188398895,6,turkey,Madrid,2020-05-25
Mary,2,25.460075912044445,6,24.44813964142555,77.01326569789367,2,crab,Nairobi,2020-05-17
Susan,6,50.549538663813465,6,40.24437480031226,81.17578148766164,7,crab,Madrid,2020-08-05
Ahmed,6,97.84141604801655,1,29.936496670698777,48.85712162680596,8,pig,Tokyo,2020-05-25
Ahmed,1,98.97118577171355,0,38.96121134746201,14.369031641006579,2,fish,Moscow,2020-05-20
Elizabeth,1,56.11295417854264,1,53.82098092377401,97.82583900447528,0,crab,Nairobi,2020-11-21
William,7,37.77498039580265,3,42.745052796093496,58.035259934348595,5,pig,Nairobi,2020-04-29
Mary,8,81.92420579925718,8,52.13935640149992,53.074639477951216,4,deer,Lisbon,2020-11-17
William,2,2.476803114647552,6,70.91204970604842,32.42485185095481,3,fish,Lisbon,2020-04-02
Susan,6,56.93931527567725,5,66.94573227547845,91.25203569325875,7,fish,Moscow,2020-05-09
Ahmed,0,0.2919317565851398,0,34.49294579711661,66.92309777470065,5,deer,Madrid,2020-05-31
Mary,5,15.767460473219774,3,91.09311166788297,10.146651748242485,5,crab,Tokyo,2020-06-19
Elizabeth,1,62.672729812785064,6,27.339702826746326,92.94413650305039,3,turkey,Nairobi,2020-01-16
Ahmed,8,90.19137969756184,5,73.75123758533047,42.85170694896598,2,crab,Madrid,2020-08-22
William,8,33.17949068491516,8,98.7101506831389,95.81172041767024,5,pig,Moscow,2020-04-26
William,1,73.88503185998461,9,28.601146820469182,31.705811916193593,8,deer,Moscow,2020-11-08
Elizabeth,2,91.0741292243149,4,56.934406340318645,23.78217745627883,6,turkey,Moscow,2020-10-24
Susan,7,20.70149477409825,3,45.0440844335656,6.184940910590897,3,turkey,Tokyo,2020-11-09
Mary,5,70.17015520061378,8,35.22656045019903,93.42875962077754,8,deer,Lisbon,2020-06-27
Elizabeth,8,32.86900854296619,8,40.17026866240424,88.52012072779797,8,pig,Moscow,2020-02-21
William,8,28.23323104724028,9,42.74327860317487,35.296431484270364,8,crab,Nairobi,2020-03-16
Ahmed,5,88.67116973108908,7,43.79332472479849,19.698475231671054,5,pig,Madrid,2020-04-05
Ahmed,9,63.53932789821736,0,64.76243551852683,76.90558081861329,4,turkey,Nairobi,2020-11-13
Mary,1,21.13845673543484,6,85.47628143738389,93.12824462838252,6,pig,Moscow,2020-06-24
Ahmed,2,51.81945484433849,7,97.52682707954335,98.45854450096489,5,turkey,Nairobi,2020-05-05
William,3,87.38058381473142,5,50.12778588741803,35.97813152188959,2,turkey,Nairobi,2020-09-12
Ahmed,8,76.6705975838234,5,24.908586089939156,99.74302586498337,3,fish,Tokyo,2020-05-04
Susan,7,1.2722863392086392,6,37.730202835211266,27.0197232036162,7,pig,Tokyo,2020-11-02
Susan,2,27.5845773940819,8,66.49362317413089,81.00621374393455,7,pig,Nairobi,2020-07-19
Ahmed,5,65.01598090029923,7,67.60727411897378,95.32884300928403,2,deer,Lisbon,2020-03-06
William,2,63.251179187340675,8,91.69769142487534,60.49925440510241,7,turkey,Tokyo,2020-06-17
Ahmed,8,59.9496397808187,8,60.10647863657923,99.79296950787791,5,fish,Tokyo,2020-03-19
Susan,2,1.6051958456420712,6,90.3860401912408,15.891024568359413,4,pig,Moscow,2020-12-20
Susan,3,8.267444043463101,4,46.92432684635847,86.94512592702844,3,turkey,Madrid,2020-09-18
William,5,78.45669191955187,0,6.496147206732017,9.476494902018162,8,fish,Nairobi,2020-11-13
Elizabeth,4,52.50417041396654,0,16.24323254675124,90.4434079681873,8,fish,Nairobi,2020-03-21
Ahmed,1,81.07502119007728,1,35.41793863491263,57.88045777967247,0,crab,Lisbon,2020-08-18
Ahmed,3,43.42822499975022,1,52.173366676437226,90.66069373643755,7,pig,Moscow,2020-11-24
William,1,26.041368369144603,3,69.12164170871405,86.73696009986716,5,pig,Moscow,2020-02-29
Ahmed,6,91.22492153565904,9,98.91650529428081,70.18107943579457,7,turkey,Tokyo,2020-12-05
Mary,8,18.850513527641677,1,59.60655867752735,74.37730486866225,4,pig,Tokyo,2020-06-06
Susan,5,54.42784472661557,5,99.71611791559721,80.80109968663362,0,fish,Moscow,2020-12-12
Ahmed,0,82.69777875529995,9,54.12159615035215,48.67378360638135,6,crab,Tokyo,2020-05-18
Mary,3,28.425676905084675,4,94.86429876554135,55.46837313344564,3,deer,Moscow,2020-03-08
Susan,5,75.37715271498205,0,63.5940484500215,23.309785784438596,8,turkey,Lisbon,2020-12-18
Susan,5,26.02082235377524,2,74.03913053595156,47.69321333017268,9,deer,Nairobi,2020-02-15
Mary,3,81.428717798389,8,24.23902361136816,29.237105721875565,2,crab,Tokyo,2020-05-06
Elizabeth,5,48.43536677605299,2,77.8607342434853,5.9756696647788825,2,deer,Moscow,2020-07-13
William,7,6.716722797304087,8,99.46971086499813,76.9624361901066,9,pig,Lisbon,2020-10-21
William,6,34.75325063895812,6,59.615315146896485,22.747377037201023,3,crab,Madrid,2020-09-22
Mary,5,49.03718256030929,5,69.75665345978311,92.66726122786986,8,pig,Tokyo,2020-12-20
Mary,4,20.418073785957148,0,24.775751147579328,44.25187555571385,9,crab,Madrid,2020-06-16
Susan,0,18.129379885428598,0,24.215298674803797,59.16146380358749,0,crab,Moscow,2020-07-26
Ahmed,2,60.12729023148602,0,8.188233295036063,47.057196407245684,0,pig,Lisbon,2020-01-27
Mary,3,7.715097912254731,0,94.76063108664154,88.98189865431605,7,turkey,Tokyo,2020-07-16
Elizabeth,1,22.000352385204145,7,20.940399585218795,19.802261405590638,0,turkey,Lisbon,2020-05-09
Elizabeth,2,57.707847031838845,3,78.01785267279956,79.82015283954992,6,deer,Tokyo,2020-04-23
Ahmed,7,85.30906918818964,4,93.50378840310415,92.44543059211445,2,crab,Moscow,2020-01-04
Susan,7,74.07610760453696,6,7.122294553953068,86.64962517406246,9,deer,Moscow,2020-05-01
Susan,8,31.091125506436324,7,73.65748262111632,28.310463985908196,3,crab,Tokyo,2020-04-17
Susan,4,81.94268652129469,1,33.425537423414575,29.3576344335875,1,crab,Tokyo,2020-04-24
William,0,40.46623746360455,2,14.786305713154713,80.21006537361018,7,pig,Moscow,2020-09-14
Susan,5,33.12418788616958,8,4.643362995714773,84.84971892357368,9,turkey,Moscow,2020-03-13
Elizabeth,0,7.093626909824957,0,14.391851719930383,13.695333826169609,5,fish,Moscow,2020-07-26
Ahmed,4,86.5676116976036,2,81.28366043903581,68.57085316527508,1,crab,Madrid,2020-06-12
Ahmed,4,58.169154887033955,2,11.69364300394986,70.16579908126411,4,turkey,Tokyo,2020-08-19
Susan,0,40.42103672201789,0,84.24815942382293,63.366218819664546,7,deer,Madrid,2020-04-10
Mary,2,18.82992500570635,0,31.616139190237448,78.01115801425959,0,crab,Tokyo,2020-04-28
Susan,8,80.03905463787859,5,17.139561290299234,47.07925450913353,0,fish,Madrid,2020-02-13
Elizabeth,1,22.348098715425635,1,65.41348258904405,9.517038886734763,8,turkey,Moscow,2020-12-23
Elizabeth,5,51.757301052253126,2,59.88824633075803,78.91184491889835,9,fish,Tokyo,2020-05-20
Susan,6,80.50757156322184,0,22.607194131852804,87.58832868867972,8,fish,Lisbon,2020-12-26
Elizabeth,5,62.43189134133823,8,92.86494147716121,82.27689029335465,1,crab,Nairobi,2020-10-15
Mary,1,51.9878532663332,1,55.232954343078944,97.47581852602347,7,fish,Tokyo,2020-03-03
William,7,89.88821915209397,6,70.63810461346817,66.86367572187466,0,pig,Madrid,2020-03-24
Susan,1,67.8265462223133,8,41.66562906474729,81.05973071844276,0,deer,Nairobi,2020-11-30
Mary,1,71.27819098441267,0,81.17082521436087,87.96711250915037,2,pig,Tokyo,2020-03-01
William,2,2.7148523240909994,6,49.918325988417514,49.96935242532512,5,crab,Moscow,2020-06-28
Elizabeth,1,82.5370127239551,9,44.34055521828968,4.594033754105887,8,deer,Tokyo,2020-03-06
Elizabeth,3,68.54305129110926,3,27.148184915446837,54.14495407430474,7,fish,Tokyo,2020-06-07
Susan,0,99.62062399720645,9,39.11746724764872,31.519797666172835,1,crab,Madrid,2020-12-29
Mary,2,95.26655910814524,7,64.01334098720007,74.10231733372532,0,turkey,Tokyo,2020-05-16
Susan,9,62.00036579942576,1,54.974746774511054,32.24820971043819,8,pig,Madrid,2020-10-29
Susan,8,76.584113815664,0,97.66914848078912,56.03715397399138,9,turkey,Nairobi,2020-11-22
William,3,10.829979212453477,9,11.162052159937463,47.818282416049364,1,pig,Tokyo,2020-10-05
William,0,25.177772152185085,2,89.60094447846619,86.34172256768584,5,pig,Tokyo,2020-09-13
Elizabeth,2,90.84026307247163,0,20.860472006115984,36.71780020108905,8,pig,Moscow,2020-09-30
William,9,34.68957396136349,7,8.10690239868741,95.18422076901385,2,deer,Tokyo,2020-09-07
Elizabeth,4,49.396317421700765,4,87.34545983253649,81.43618493200975,9,fish,Moscow,2020-01-20
Ahmed,3,19.443977802031377,0,23.926977899622592,13.813848968731124,6,crab,Nairobi,2020-06-16
Susan,0,71.15613500188444,8,16.578139290714923,37.38743514898292,0,deer,Moscow,2020-02-15
Mary,1,99.5767601656824,5,15.034192600767792,56.703463932122354,8,turkey,Nairobi,2020-12-31
Elizabeth,3,13.126544281227249,5,31.366874713935022,18.79983268759523,0,crab,Madrid,2020-05-14
Susan,8,67.57491258327688,4,25.512883603106275,22.945147096924146,3,turkey,Moscow,2020-05-20
William,6,44.229986362485285,4,0.9658125926794381,16.22367976008444,9,pig,Moscow,2020-01-18
Susan,1,64.34979460854923,0,2.1534782069446146,93.1790410470568,7,deer,Madrid,2020-07-01
